question_id,video_file_path,set,qtype,question,generated_answer,actual_answer,kg_hint_used,judge_score
Morning1-13min_clips_15712,clip_001.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15721,clip_002.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"Yes, a white car approaches the camera in the last three seconds of the clip.",A vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15722,clip_002.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15731,clip_003.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,0
Morning1-13min_clips_15732,clip_003.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15741,clip_004.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No no vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15742,clip_004.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",No vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15751,clip_005.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,0
Morning1-13min_clips_15752,clip_005.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground of the video clip.",A vehicle reaches the foreground before the clip ends,False,0
Morning1-13min_clips_15761,clip_006.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",A vehicle approaches in the last 3 s,False,0
Morning1-13min_clips_15762,clip_006.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15771,clip_007.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"Yes, a white car approaches the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,1
Morning1-13min_clips_15772,clip_007.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15781,clip_008.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15782,clip_008.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",No vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15791,clip_009.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"Yes, a car approaches the camera from the left side in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,1
Morning1-13min_clips_15792,clip_009.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15801,clip_010.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",A vehicle approaches in the last 3 s,False,0
Morning1-13min_clips_15802,clip_010.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15811,clip_011.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,0
Morning1-13min_clips_15812,clip_011.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15821,clip_012.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",A vehicle approaches in the last 3 s,False,0
Morning1-13min_clips_15822,clip_012.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15831,clip_013.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"Yes, a white van approaches the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,1
Morning1-13min_clips_15832,clip_013.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",A vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15841,clip_014.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15842,clip_014.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"Yes, a vehicle reaches the immediate foreground before the clip ends.",No vehicle reaches the foreground before the clip ends,False,0
Morning1-13min_clips_15851,clip_015.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No vehicle approaches during the last 3 s,False,1
Morning1-13min_clips_15852,clip_015.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",No vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15861,clip_016.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No no vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15862,clip_016.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",No vehicle reaches the foreground before the clip ends,False,1
Morning1-13min_clips_15871,clip_017.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",Yes a vehicle approaches during the last 3 s,False,0
Morning1-13min_clips_15872,clip_017.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",A vehicle reaches the foreground before the clip ends,False,0
Morning1-13min_clips_15881,clip_018.mp4,Set_34,ER,Does any vehicle approach the camera in the last three seconds of the clip?,"No, there is no vehicle approaching the camera in the last three seconds of the clip.",No vehicle approaches in the last 3 s,False,1
Morning1-13min_clips_15882,clip_018.mp4,Set_34,ER,Does a vehicle reach the immediate foreground before the clip ends?,"No, there is no vehicle in the immediate foreground at the end of the video clip.",No vehicle reaches the foreground before the clip ends,False,1
